GCF_000001635.27	GCF_018350175.1	short
GCF_000001635.27	GCF_000001405.40	short
GCF_000001635.27	GCF_016699485.2	medium
GCF_000001635.27	GCF_001522545.3	medium
GCF_000001635.27	GCF_020740795.1	medium
GCF_000001635.27	GCF_030867095.1	medium
GCF_000001635.27	GCF_013100865.1	medium
GCF_000001635.27	GCF_015237465.2	medium
GCF_000001635.27	GCF_025201925.1	medium
GCF_000001635.27	GCF_029931775.1	medium
GCF_000001635.27	GCF_963506605.1	medium
GCF_000001635.27	GCF_035594765.1	medium
GCF_000001635.27	GCF_905171765.1	medium
GCF_000001635.27	GCF_000004195.4	medium
GCF_000001635.27	GCF_027579735.1	medium
GCF_000001635.27	GCF_902459505.1	medium
GCF_000001635.27	GCF_901001135.1	medium
GCF_000001635.27	GCF_901765095.1	medium
GCF_000001635.27	GCF_900747795.2	medium
GCF_000001635.27	GCF_037176945.1	medium
GCF_000001635.27	GCF_019279795.1	medium
GCF_000001635.27	GCF_000002035.6	medium
GCF_000001635.27	GCF_958295425.1	medium
GCF_000001635.27	GCF_016859285.1	medium
GCF_000001635.27	GCF_021869965.1	medium
GCF_000001635.27	GCF_017639515.1	medium
GCF_000001635.27	GCF_010909765.2	medium
GCF_018350175.1	GCF_000001405.40	short
GCF_018350175.1	GCF_016699485.2	medium
GCF_018350175.1	GCF_001522545.3	medium
GCF_018350175.1	GCF_020740795.1	medium
GCF_018350175.1	GCF_030867095.1	medium
GCF_018350175.1	GCF_013100865.1	medium
GCF_018350175.1	GCF_015237465.2	medium
GCF_018350175.1	GCF_025201925.1	medium
GCF_018350175.1	GCF_029931775.1	medium
GCF_018350175.1	GCF_963506605.1	medium
GCF_018350175.1	GCF_035594765.1	medium
GCF_018350175.1	GCF_905171765.1	medium
GCF_018350175.1	GCF_000004195.4	medium
GCF_018350175.1	GCF_027579735.1	medium
GCF_018350175.1	GCF_902459505.1	medium
GCF_018350175.1	GCF_901001135.1	medium
GCF_018350175.1	GCF_901765095.1	medium
GCF_018350175.1	GCF_900747795.2	medium
GCF_018350175.1	GCF_037176945.1	medium
GCF_018350175.1	GCF_019279795.1	medium
GCF_018350175.1	GCF_000002035.6	medium
GCF_018350175.1	GCF_958295425.1	medium
GCF_018350175.1	GCF_016859285.1	medium
GCF_018350175.1	GCF_021869965.1	medium
GCF_018350175.1	GCF_017639515.1	medium
GCF_018350175.1	GCF_010909765.2	medium
GCF_000001405.40	GCF_016699485.2	medium
GCF_000001405.40	GCF_001522545.3	medium
GCF_000001405.40	GCF_020740795.1	medium
GCF_000001405.40	GCF_030867095.1	medium
GCF_000001405.40	GCF_013100865.1	medium
GCF_000001405.40	GCF_015237465.2	medium
GCF_000001405.40	GCF_025201925.1	medium
GCF_000001405.40	GCF_029931775.1	medium
GCF_000001405.40	GCF_963506605.1	medium
GCF_000001405.40	GCF_035594765.1	medium
GCF_000001405.40	GCF_905171765.1	medium
GCF_000001405.40	GCF_000004195.4	medium
GCF_000001405.40	GCF_027579735.1	medium
GCF_000001405.40	GCF_902459505.1	medium
GCF_000001405.40	GCF_901001135.1	medium
GCF_000001405.40	GCF_901765095.1	medium
GCF_000001405.40	GCF_900747795.2	medium
GCF_000001405.40	GCF_037176945.1	medium
GCF_000001405.40	GCF_019279795.1	medium
GCF_000001405.40	GCF_000002035.6	medium
GCF_000001405.40	GCF_958295425.1	medium
GCF_000001405.40	GCF_016859285.1	medium
GCF_000001405.40	GCF_021869965.1	medium
GCF_000001405.40	GCF_017639515.1	medium
GCF_000001405.40	GCF_010909765.2	medium
GCF_016699485.2	GCF_001522545.3	short
GCF_016699485.2	GCF_020740795.1	short
GCF_016699485.2	GCF_030867095.1	medium
GCF_016699485.2	GCF_013100865.1	medium
GCF_016699485.2	GCF_015237465.2	medium
GCF_016699485.2	GCF_025201925.1	medium
GCF_016699485.2	GCF_029931775.1	medium
GCF_016699485.2	GCF_963506605.1	medium
GCF_016699485.2	GCF_035594765.1	medium
GCF_016699485.2	GCF_905171765.1	medium
GCF_016699485.2	GCF_000004195.4	medium
GCF_016699485.2	GCF_027579735.1	medium
GCF_016699485.2	GCF_902459505.1	medium
GCF_016699485.2	GCF_901001135.1	medium
GCF_016699485.2	GCF_901765095.1	medium
GCF_016699485.2	GCF_900747795.2	medium
GCF_016699485.2	GCF_037176945.1	medium
GCF_016699485.2	GCF_019279795.1	medium
GCF_016699485.2	GCF_000002035.6	medium
GCF_016699485.2	GCF_958295425.1	medium
GCF_016699485.2	GCF_016859285.1	medium
GCF_016699485.2	GCF_021869965.1	medium
GCF_016699485.2	GCF_017639515.1	medium
GCF_016699485.2	GCF_010909765.2	medium
GCF_001522545.3	GCF_020740795.1	short
GCF_001522545.3	GCF_030867095.1	medium
GCF_001522545.3	GCF_013100865.1	medium
GCF_001522545.3	GCF_015237465.2	medium
GCF_001522545.3	GCF_025201925.1	medium
GCF_001522545.3	GCF_029931775.1	medium
GCF_001522545.3	GCF_963506605.1	medium
GCF_001522545.3	GCF_035594765.1	medium
GCF_001522545.3	GCF_905171765.1	medium
GCF_001522545.3	GCF_000004195.4	medium
GCF_001522545.3	GCF_027579735.1	medium
GCF_001522545.3	GCF_902459505.1	medium
GCF_001522545.3	GCF_901001135.1	medium
GCF_001522545.3	GCF_901765095.1	medium
GCF_001522545.3	GCF_900747795.2	medium
GCF_001522545.3	GCF_037176945.1	medium
GCF_001522545.3	GCF_019279795.1	medium
GCF_001522545.3	GCF_000002035.6	medium
GCF_001522545.3	GCF_958295425.1	medium
GCF_001522545.3	GCF_016859285.1	medium
GCF_001522545.3	GCF_021869965.1	medium
GCF_001522545.3	GCF_017639515.1	medium
GCF_001522545.3	GCF_010909765.2	medium
GCF_020740795.1	GCF_030867095.1	medium
GCF_020740795.1	GCF_013100865.1	medium
GCF_020740795.1	GCF_015237465.2	medium
GCF_020740795.1	GCF_025201925.1	medium
GCF_020740795.1	GCF_029931775.1	medium
GCF_020740795.1	GCF_963506605.1	medium
GCF_020740795.1	GCF_035594765.1	medium
GCF_020740795.1	GCF_905171765.1	medium
GCF_020740795.1	GCF_000004195.4	medium
GCF_020740795.1	GCF_027579735.1	medium
GCF_020740795.1	GCF_902459505.1	medium
GCF_020740795.1	GCF_901001135.1	medium
GCF_020740795.1	GCF_901765095.1	medium
GCF_020740795.1	GCF_900747795.2	medium
GCF_020740795.1	GCF_037176945.1	medium
GCF_020740795.1	GCF_019279795.1	medium
GCF_020740795.1	GCF_000002035.6	medium
GCF_020740795.1	GCF_958295425.1	medium
GCF_020740795.1	GCF_016859285.1	medium
GCF_020740795.1	GCF_021869965.1	medium
GCF_020740795.1	GCF_017639515.1	medium
GCF_020740795.1	GCF_010909765.2	medium
GCF_030867095.1	GCF_013100865.1	medium
GCF_030867095.1	GCF_015237465.2	medium
GCF_030867095.1	GCF_025201925.1	medium
GCF_030867095.1	GCF_029931775.1	medium
GCF_030867095.1	GCF_963506605.1	medium
GCF_030867095.1	GCF_035594765.1	medium
GCF_030867095.1	GCF_905171765.1	medium
GCF_030867095.1	GCF_000004195.4	medium
GCF_030867095.1	GCF_027579735.1	medium
GCF_030867095.1	GCF_902459505.1	medium
GCF_030867095.1	GCF_901001135.1	medium
GCF_030867095.1	GCF_901765095.1	medium
GCF_030867095.1	GCF_900747795.2	medium
GCF_030867095.1	GCF_037176945.1	medium
GCF_030867095.1	GCF_019279795.1	medium
GCF_030867095.1	GCF_000002035.6	medium
GCF_030867095.1	GCF_958295425.1	medium
GCF_030867095.1	GCF_016859285.1	medium
GCF_030867095.1	GCF_021869965.1	medium
GCF_030867095.1	GCF_017639515.1	medium
GCF_030867095.1	GCF_010909765.2	medium
GCF_013100865.1	GCF_015237465.2	medium
GCF_013100865.1	GCF_025201925.1	medium
GCF_013100865.1	GCF_029931775.1	medium
GCF_013100865.1	GCF_963506605.1	medium
GCF_013100865.1	GCF_035594765.1	medium
GCF_013100865.1	GCF_905171765.1	medium
GCF_013100865.1	GCF_000004195.4	medium
GCF_013100865.1	GCF_027579735.1	medium
GCF_013100865.1	GCF_902459505.1	medium
GCF_013100865.1	GCF_901001135.1	medium
GCF_013100865.1	GCF_901765095.1	medium
GCF_013100865.1	GCF_900747795.2	medium
GCF_013100865.1	GCF_037176945.1	medium
GCF_013100865.1	GCF_019279795.1	medium
GCF_013100865.1	GCF_000002035.6	medium
GCF_013100865.1	GCF_958295425.1	medium
GCF_013100865.1	GCF_016859285.1	medium
GCF_013100865.1	GCF_021869965.1	medium
GCF_013100865.1	GCF_017639515.1	medium
GCF_013100865.1	GCF_010909765.2	medium
GCF_015237465.2	GCF_025201925.1	medium
GCF_015237465.2	GCF_029931775.1	medium
GCF_015237465.2	GCF_963506605.1	medium
GCF_015237465.2	GCF_035594765.1	medium
GCF_015237465.2	GCF_905171765.1	medium
GCF_015237465.2	GCF_000004195.4	medium
GCF_015237465.2	GCF_027579735.1	medium
GCF_015237465.2	GCF_902459505.1	medium
GCF_015237465.2	GCF_901001135.1	medium
GCF_015237465.2	GCF_901765095.1	medium
GCF_015237465.2	GCF_900747795.2	medium
GCF_015237465.2	GCF_037176945.1	medium
GCF_015237465.2	GCF_019279795.1	medium
GCF_015237465.2	GCF_000002035.6	medium
GCF_015237465.2	GCF_958295425.1	medium
GCF_015237465.2	GCF_016859285.1	medium
GCF_015237465.2	GCF_021869965.1	medium
GCF_015237465.2	GCF_017639515.1	medium
GCF_015237465.2	GCF_010909765.2	medium
GCF_025201925.1	GCF_029931775.1	medium
GCF_025201925.1	GCF_963506605.1	medium
GCF_025201925.1	GCF_035594765.1	medium
GCF_025201925.1	GCF_905171765.1	medium
GCF_025201925.1	GCF_000004195.4	medium
GCF_025201925.1	GCF_027579735.1	medium
GCF_025201925.1	GCF_902459505.1	medium
GCF_025201925.1	GCF_901001135.1	medium
GCF_025201925.1	GCF_901765095.1	medium
GCF_025201925.1	GCF_900747795.2	medium
GCF_025201925.1	GCF_037176945.1	medium
GCF_025201925.1	GCF_019279795.1	medium
GCF_025201925.1	GCF_000002035.6	medium
GCF_025201925.1	GCF_958295425.1	medium
GCF_025201925.1	GCF_016859285.1	medium
GCF_025201925.1	GCF_021869965.1	medium
GCF_025201925.1	GCF_017639515.1	medium
GCF_025201925.1	GCF_010909765.2	medium
GCF_029931775.1	GCF_963506605.1	medium
GCF_029931775.1	GCF_035594765.1	medium
GCF_029931775.1	GCF_905171765.1	medium
GCF_029931775.1	GCF_000004195.4	medium
GCF_029931775.1	GCF_027579735.1	medium
GCF_029931775.1	GCF_902459505.1	medium
GCF_029931775.1	GCF_901001135.1	medium
GCF_029931775.1	GCF_901765095.1	medium
GCF_029931775.1	GCF_900747795.2	medium
GCF_029931775.1	GCF_037176945.1	medium
GCF_029931775.1	GCF_019279795.1	medium
GCF_029931775.1	GCF_000002035.6	medium
GCF_029931775.1	GCF_958295425.1	medium
GCF_029931775.1	GCF_016859285.1	medium
GCF_029931775.1	GCF_021869965.1	medium
GCF_029931775.1	GCF_017639515.1	medium
GCF_029931775.1	GCF_010909765.2	medium
GCF_963506605.1	GCF_035594765.1	medium
GCF_963506605.1	GCF_905171765.1	medium
GCF_963506605.1	GCF_000004195.4	medium
GCF_963506605.1	GCF_027579735.1	medium
GCF_963506605.1	GCF_902459505.1	medium
GCF_963506605.1	GCF_901001135.1	medium
GCF_963506605.1	GCF_901765095.1	medium
GCF_963506605.1	GCF_900747795.2	medium
GCF_963506605.1	GCF_037176945.1	medium
GCF_963506605.1	GCF_019279795.1	medium
GCF_963506605.1	GCF_000002035.6	medium
GCF_963506605.1	GCF_958295425.1	medium
GCF_963506605.1	GCF_016859285.1	medium
GCF_963506605.1	GCF_021869965.1	medium
GCF_963506605.1	GCF_017639515.1	medium
GCF_963506605.1	GCF_010909765.2	medium
GCF_035594765.1	GCF_905171765.1	medium
GCF_035594765.1	GCF_000004195.4	medium
GCF_035594765.1	GCF_027579735.1	medium
GCF_035594765.1	GCF_902459505.1	medium
GCF_035594765.1	GCF_901001135.1	medium
GCF_035594765.1	GCF_901765095.1	medium
GCF_035594765.1	GCF_900747795.2	medium
GCF_035594765.1	GCF_037176945.1	medium
GCF_035594765.1	GCF_019279795.1	medium
GCF_035594765.1	GCF_000002035.6	medium
GCF_035594765.1	GCF_958295425.1	medium
GCF_035594765.1	GCF_016859285.1	medium
GCF_035594765.1	GCF_021869965.1	medium
GCF_035594765.1	GCF_017639515.1	medium
GCF_035594765.1	GCF_010909765.2	medium
GCF_905171765.1	GCF_000004195.4	short
GCF_905171765.1	GCF_027579735.1	short
GCF_905171765.1	GCF_902459505.1	short
GCF_905171765.1	GCF_901001135.1	short
GCF_905171765.1	GCF_901765095.1	short
GCF_905171765.1	GCF_900747795.2	medium
GCF_905171765.1	GCF_037176945.1	medium
GCF_905171765.1	GCF_019279795.1	medium
GCF_905171765.1	GCF_000002035.6	medium
GCF_905171765.1	GCF_958295425.1	medium
GCF_905171765.1	GCF_016859285.1	medium
GCF_905171765.1	GCF_021869965.1	medium
GCF_905171765.1	GCF_017639515.1	medium
GCF_905171765.1	GCF_010909765.2	medium
GCF_000004195.4	GCF_027579735.1	short
GCF_000004195.4	GCF_902459505.1	short
GCF_000004195.4	GCF_901001135.1	short
GCF_000004195.4	GCF_901765095.1	short
GCF_000004195.4	GCF_900747795.2	medium
GCF_000004195.4	GCF_037176945.1	medium
GCF_000004195.4	GCF_019279795.1	medium
GCF_000004195.4	GCF_000002035.6	medium
GCF_000004195.4	GCF_958295425.1	medium
GCF_000004195.4	GCF_016859285.1	medium
GCF_000004195.4	GCF_021869965.1	medium
GCF_000004195.4	GCF_017639515.1	medium
GCF_000004195.4	GCF_010909765.2	medium
GCF_027579735.1	GCF_902459505.1	short
GCF_027579735.1	GCF_901001135.1	short
GCF_027579735.1	GCF_901765095.1	short
GCF_027579735.1	GCF_900747795.2	medium
GCF_027579735.1	GCF_037176945.1	medium
GCF_027579735.1	GCF_019279795.1	medium
GCF_027579735.1	GCF_000002035.6	medium
GCF_027579735.1	GCF_958295425.1	medium
GCF_027579735.1	GCF_016859285.1	medium
GCF_027579735.1	GCF_021869965.1	medium
GCF_027579735.1	GCF_017639515.1	medium
GCF_027579735.1	GCF_010909765.2	medium
GCF_902459505.1	GCF_901001135.1	short
GCF_902459505.1	GCF_901765095.1	short
GCF_902459505.1	GCF_900747795.2	medium
GCF_902459505.1	GCF_037176945.1	medium
GCF_902459505.1	GCF_019279795.1	medium
GCF_902459505.1	GCF_000002035.6	medium
GCF_902459505.1	GCF_958295425.1	medium
GCF_902459505.1	GCF_016859285.1	medium
GCF_902459505.1	GCF_021869965.1	medium
GCF_902459505.1	GCF_017639515.1	medium
GCF_902459505.1	GCF_010909765.2	medium
GCF_901001135.1	GCF_901765095.1	short
GCF_901001135.1	GCF_900747795.2	medium
GCF_901001135.1	GCF_037176945.1	medium
GCF_901001135.1	GCF_019279795.1	medium
GCF_901001135.1	GCF_000002035.6	medium
GCF_901001135.1	GCF_958295425.1	medium
GCF_901001135.1	GCF_016859285.1	medium
GCF_901001135.1	GCF_021869965.1	medium
GCF_901001135.1	GCF_017639515.1	medium
GCF_901001135.1	GCF_010909765.2	medium
GCF_901765095.1	GCF_900747795.2	medium
GCF_901765095.1	GCF_037176945.1	medium
GCF_901765095.1	GCF_019279795.1	medium
GCF_901765095.1	GCF_000002035.6	medium
GCF_901765095.1	GCF_958295425.1	medium
GCF_901765095.1	GCF_016859285.1	medium
GCF_901765095.1	GCF_021869965.1	medium
GCF_901765095.1	GCF_017639515.1	medium
GCF_901765095.1	GCF_010909765.2	medium
GCF_900747795.2	GCF_037176945.1	medium
GCF_900747795.2	GCF_019279795.1	medium
GCF_900747795.2	GCF_000002035.6	medium
GCF_900747795.2	GCF_958295425.1	medium
GCF_900747795.2	GCF_016859285.1	medium
GCF_900747795.2	GCF_021869965.1	medium
GCF_900747795.2	GCF_017639515.1	medium
GCF_900747795.2	GCF_010909765.2	medium
GCF_037176945.1	GCF_019279795.1	medium
GCF_037176945.1	GCF_000002035.6	medium
GCF_037176945.1	GCF_958295425.1	medium
GCF_037176945.1	GCF_016859285.1	medium
GCF_037176945.1	GCF_021869965.1	medium
GCF_037176945.1	GCF_017639515.1	medium
GCF_037176945.1	GCF_010909765.2	medium
GCF_019279795.1	GCF_000002035.6	medium
GCF_019279795.1	GCF_958295425.1	medium
GCF_019279795.1	GCF_016859285.1	medium
GCF_019279795.1	GCF_021869965.1	medium
GCF_019279795.1	GCF_017639515.1	medium
GCF_019279795.1	GCF_010909765.2	medium
GCF_000002035.6	GCF_958295425.1	short
GCF_000002035.6	GCF_016859285.1	short
GCF_000002035.6	GCF_021869965.1	medium
GCF_000002035.6	GCF_017639515.1	medium
GCF_000002035.6	GCF_010909765.2	medium
GCF_958295425.1	GCF_016859285.1	short
GCF_958295425.1	GCF_021869965.1	medium
GCF_958295425.1	GCF_017639515.1	medium
GCF_958295425.1	GCF_010909765.2	medium
GCF_016859285.1	GCF_021869965.1	medium
GCF_016859285.1	GCF_017639515.1	medium
GCF_016859285.1	GCF_010909765.2	medium
GCF_021869965.1	GCF_017639515.1	short
GCF_021869965.1	GCF_010909765.2	short
GCF_017639515.1	GCF_010909765.2	short
